"","assemblage.name","assemblage.category","country_continent.continent","locality.idlocality","locality.x","locality.y","query_age_min","query_age_max"
"15371","Monticchio_Neotoma_90","plant remains","Europe","Monticchio",15.608333,40.944444,0,14000
"15372","Monticchio_Neotoma_900.5","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15373","Monticchio_Neotoma_9001.8","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15374","Monticchio_Neotoma_9020.3","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15375","Monticchio_Neotoma_9038.5","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15376","Monticchio_Neotoma_905.5","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15377","Monticchio_Neotoma_9059.7","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15378","Monticchio_Neotoma_906.8","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15379","Monticchio_Neotoma_9071.8","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15380","Monticchio_Neotoma_9075","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15381","Monticchio_Neotoma_9095","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15382","Monticchio_Neotoma_91.6","plant remains","Europe","Monticchio",15.608333,40.944444,0,14000
"15383","Monticchio_Neotoma_910.5","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15384","Monticchio_Neotoma_912.4","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15385","Monticchio_Neotoma_915.5","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15386","Monticchio_Neotoma_915.9","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15387","Monticchio_Neotoma_9172.1","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15388","Monticchio_Neotoma_9192.2","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15389","Monticchio_Neotoma_9199.4","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15390","Monticchio_Neotoma_920.5","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15391","Monticchio_Neotoma_920.8","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15392","Monticchio_Neotoma_9217","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15393","Monticchio_Neotoma_9229.5","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15394","Monticchio_Neotoma_9232.8","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15395","Monticchio_Neotoma_924.8","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15396","Monticchio_Neotoma_928.7","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15397","Monticchio_Neotoma_9296.2","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15398","Monticchio_Neotoma_930.5","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15399","Monticchio_Neotoma_9320.1","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15400","Monticchio_Neotoma_9344.3","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15401","Monticchio_Neotoma_935.5","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15402","Monticchio_Neotoma_9360.6","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15403","Monticchio_Neotoma_9397.5","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15404","Monticchio_Neotoma_944.6","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15405","Monticchio_Neotoma_9458.5","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15406","Monticchio_Neotoma_9513","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15407","Monticchio_Neotoma_953.6","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15408","Monticchio_Neotoma_9532.5","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15409","Monticchio_Neotoma_9590.5","plant remains","Europe","Monticchio",15.608333,40.944444,116000,130000
"15410","Monticchio_Neotoma_9590.5","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15411","Monticchio_Neotoma_962.6","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15412","Monticchio_Neotoma_9668.5","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15413","Monticchio_Neotoma_969.5","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15414","Monticchio_Neotoma_9690.5","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15415","Monticchio_Neotoma_9736","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15416","Monticchio_Neotoma_979.5","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15417","Monticchio_Neotoma_9792.5","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15418","Monticchio_Neotoma_9814","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15419","Monticchio_Neotoma_9848.5","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15420","Monticchio_Neotoma_9867","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15421","Monticchio_Neotoma_989.5","plant remains","Europe","Monticchio",15.608333,40.944444,14000,29000
"15422","Monticchio_Neotoma_9901","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15423","Monticchio_Neotoma_9916.5","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15424","Monticchio_Neotoma_9933.5","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15425","Monticchio_Neotoma_9974","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15426","Monticchio_Neotoma_9995","plant remains","Europe","Monticchio",15.608333,40.944444,130000,191000
"15427","Montmaurin_Coupe-Gorge Unit 3U Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_Coupe-Gorge",0.623267,43.22577,126000,200000
"15428","Montmaurin_Coupe-Gorge Unit 3W Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_Coupe-Gorge",0.623267,43.22577,126000,200000
"15429","Montmaurin_Coupe-Gorge Unit 3X Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_Coupe-Gorge",0.623267,43.22577,126000,200000
"15430","Montmaurin_Coupe-Gorge Unit 3base Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_Coupe-Gorge",0.623267,43.22577,126000,350000
"15431","Montmaurin_Coupe-Gorge Unit 3Z Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_Coupe-Gorge",0.623267,43.22577,126000,200000
"15432","Montmaurin_Coupe-Gorge Unit 3Y Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_Coupe-Gorge",0.623267,43.22577,126000,200000
"15433","Montmaurin_Coupe-Gorge Unit 1 Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_Coupe-Gorge",0.623267,43.22577,11780,200000
"15434","Montmaurin_Coupe-Gorge Unit 2 Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_Coupe-Gorge",0.623267,43.22577,40000,200000
"15435","Montmaurin_Coupe-Gorge Unit 3S Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_Coupe-Gorge",0.623267,43.22577,126000,350000
"15436","Montmaurin_Coupe-Gorge Unit 3T Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_Coupe-Gorge",0.623267,43.22577,126000,200000
"15437","Montmaurin_Grotte Boule Unit 2 Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_Grotte Boule",0.623267,43.22577,126000,200000
"15438","Montmaurin, human remains 2","human remains","Europe","Montmaurin_La Niche",0.623267,43.22577,191000,243000
"15439","Montmaurin, human remains 1","human remains","Europe","Montmaurin_La Niche",0.623267,43.22577,191000,243000
"15440","Montmaurin_La Niche Layer C3 Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_La Niche",0.623267,43.22577,191000,243000
"15441","Montmaurin, human remains 4","human remains","Europe","Montmaurin_La Niche",0.623267,43.22577,191000,243000
"15442","Montmaurin, human remains 3","human remains","Europe","Montmaurin_La Niche",0.623267,43.22577,191000,243000
"15443","Montmaurin_La Terrasse Layer 1/2 Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_La Terrasse",0.623267,43.22577,200000,350000
"15444","Montmaurin_La Terrasse Layer 1 Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_La Terrasse",0.623267,43.22577,11780,126000
"15445","Montmaurin_La Terrasse Layer 2/3-3 Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_La Terrasse",0.623267,43.22577,200000,350000
"15446","Montmaurin_La Terrasse Layer 2 Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_La Terrasse",0.623267,43.22577,200000,350000
"15447","Montmaurin_La Terrasse Layer 1/2 Arch. Assemblage","raw material, technology, typology","Europe","Montmaurin_La Terrasse",0.623267,43.22577,11780,126000
"15448","Moravany-Dlhá Exc. Zotz 1943 assemblage","function, miscellaneous finds, raw material, technology, typology","Europe","Moravany-Dlhá",17.883426,48.59076,40000,75000
"15449","Moravany-Dlhá Exc. Barta 1963/1990 assemblage","function, miscellaneous finds, raw material, technology, typology","Europe","Moravany-Dlhá",17.883426,48.59076,40000,75000
"15450","Moravany-Dlhá Exc. Absolon 1946 assemblage","raw material, technology, typology","Europe","Moravany-Dlhá",17.883426,48.59076,40000,75000
"15451","Moravsky Krumlov IV U021","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,165200
"15452","Moravsky Krumlov IV U026-U027","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,137600,781000
"15453","Moravsky Krumlov IV U028","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,165200
"15454","Moravsky Krumlov IV Layer 2 MK-PCH-2-2","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,124100
"15455","Moravsky Krumlov IV Layer 2 MK-PCH/I-2","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,124100
"15456","Moravsky Krumlov IV Layer 2 MK-PCH/I-2","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,165200
"15457","Moravsky Krumlov IV Layer 2 MK-PCH/I-3","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,124100
"15458","Moravsky Krumlov IV Layer 2 MK-PCH/I-3","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,165200
"15459","Moravsky Krumlov IV U001","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,89900,104500
"15460","Moravsky Krumlov IV U002","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,89900,104500
"15461","Moravsky Krumlov IV U002","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,124100
"15462","Moravsky Krumlov IV U003-U006","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,124100
"15463","Moravsky Krumlov IV U008-U017","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,124100
"15464","Moravsky Krumlov IV U018-U020","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,124100
"15465","Moravsky Krumlov IV U018-U020","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,165200
"15466","Moravsky Krumlov IV U021","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,124100
"15467","Moravsky Krumlov IV U022-U025","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,165200
"15468","Moravsky Krumlov IV Archaeological Assemblage Layer 0","technology, typology, raw material","Europe","Moravsky Krumlov IV",16.41114,49.045418,29450,46900
"15469","Moravsky Krumlov IV Archaeological Assemblage Layer 1","technology, typology, raw material","Europe","Moravsky Krumlov IV",16.41114,49.045418,89900,104500
"15470","Moravsky Krumlov IV Archaeological Assemblage Layer 2","technology, typology, raw material","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,124100
"15471","Moravsky Krumlov IV Archaeological Assemblage Layer 3","technology, typology, raw material","Europe","Moravsky Krumlov IV",16.41114,49.045418,137600,165194
"15472","Moravsky Krumlov IV Layer 0 MK-PD-1","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,11780,46900
"15473","Moravsky Krumlov IV Layer 0 MK-PE-1","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,29450,46900
"15474","Moravsky Krumlov IV Layer 0 MK-PE-8","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,29450,46900
"15475","Moravsky Krumlov IV Layer 1 MK-PH-1","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,89900,104500
"15476","Moravsky Krumlov IV Layer 1 MK-PH-2","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,89900,104500
"15477","Moravsky Krumlov IV Layer 1 MK-PH-3","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,89900,104500
"15478","Moravsky Krumlov IV Layer 1 MK-PH-4","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,89900,104500
"15479","Moravsky Krumlov IV Layer 2 MK-PCH-1-2","plant remains","Europe","Moravsky Krumlov IV",16.41114,49.045418,106500,124100
"15480","Morokvili-10","plant remains","Asia","Morokvili",41.938418,42.03607,780000,1800000
"15481","Morokvili-8","plant remains","Asia","Morokvili",41.938418,42.03607,780000,1800000
"15482","Morokvili-12","plant remains","Asia","Morokvili",41.938418,42.03607,780000,1800000
"15483","Morokvili-2","plant remains","Asia","Morokvili",41.938418,42.03607,780000,1800000
"15484","Morokvili-4","plant remains","Asia","Morokvili",41.938418,42.03607,780000,1800000
"15485","Morokvili-6","plant remains","Asia","Morokvili",41.938418,42.03607,780000,1800000
"15486","Moscerini Layer 14-18, 20-26, 37-39 finds","miscellaneous finds, organic tools, raw material, technology, typology","Europe","Moscerini",13.477,41.24,70000,80000
"15487","Moscerini Layer 14-18, 20-26, 37-39 finds","miscellaneous finds, organic tools, raw material, technology, typology","Europe","Moscerini",13.477,41.24,80000,120000
"15488","Moshebis Shelter Layer 2 Archaeological Assemblage","organic tools, raw material, miscellaneous finds, technology, typology","Africa","Moshebis Shelter",29.0166667,-29.95,2137,2306
"15489","Moshebis Shelter Layer 5 Archaeological Assemblage","miscellaneous finds, raw material, technology, typology","Africa","Moshebis Shelter",29.0166667,-29.95,30000,50000
"15490","Moshebis Shelter Layer 7 Archaeological Assemblage","typology, technology, miscellaneous finds, raw material","Africa","Moshebis Shelter",29.0166667,-29.95,58000,66000
"15491","Moshebis Shelter Layer 8 Archaeological Assemblage","raw material, miscellaneous finds, technology, typology","Africa","Moshebis Shelter",29.0166667,-29.95,65000,70000
"15492","Lithic Assemblage Stone Line","raw material, technology, typology","Africa","Mosumu",10.0775,1.7269444,11800,31600
"15493","Motsetsi_Fauna","paleofauna","Africa","Motsetsi",27.8325,-25.9083333,1000000,1640000
"15494","Moula-Guercy layer XV human remains 50","human remains","Europe","Moula Guercy",4.8563889,44.876667,115105,130115
"15495","Moula-Guercy layer XV human remains 49","human remains","Europe","Moula Guercy",4.8563889,44.876667,115105,130115
"15496","Moula-Guercy layer XV human remains 48","human remains","Europe","Moula Guercy",4.8563889,44.876667,115105,130115
"15497","Moula-Guercy layer XV human remains 47","human remains","Europe","Moula Guercy",4.8563889,44.876667,115105,130115
"15498","Moula-Guercy layer XV human remains 46","human remains","Europe","Moula Guercy",4.8563889,44.876667,115105,130115
"15499","Moula-Guercy layer XV human remains 45","human remains","Europe","Moula Guercy",4.8563889,44.876667,115105,130115
"15500","Moula-Guercy layer XV human remains 44","human remains","Europe","Moula Guercy",4.8563889,44.876667,115105,130115
"15501","Moula-Guercy layer XV human remains 43","human remains","Europe","Moula Guercy",4.8563889,44.876667,115105,130115
